Proses ID,Proses Tipi,Proses Addımı,Emal Həcmi (ton),Temperatur (°C),Təzyiq (bar),Prosesin Müddəti (saat),İstifadə Edilən Katalizatorlar,Emalın Səmərəliliyi (%),Enerji İstifadəsi (kWh),Ətraf Mühitə Təsir (g CO2 ekvivalent),Təhlükəsizlik Hadisələri,Emal Məhsulları,Əməliyyat Xərcləri (AZN),İstifadə Edilən Avadanlıq,İşçi Sayı,Prosesin Başlama Tarixi,Prosesin Bitmə Tarixi,Təchizatçı Adı,Proses Qrupları,Energy_per_ton,CO2_per_ton,Cost_per_ton
318,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-02-20,2025-02-21,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
319,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-02-22,2025-02-23,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
320,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-02-24,2025-02-25,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
321,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-01-17,2025-01-18,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
322,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-01-19,2025-01-20,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
323,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-01-21,2025-01-22,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
324,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-01-23,2025-01-24,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
325,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-01-25,2025-01-26,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
326,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-01-27,2025-01-28,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
327,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-01-29,2025-01-30,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
328,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-01-31,2025-02-01,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
329,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-02-02,2025-02-03,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
330,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-02-04,2025-02-05,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
331,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-02-06,2025-02-07,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
332,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-02-08,2025-02-09,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
333,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-02-10,2025-02-11,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
334,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-02-12,2025-02-13,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
335,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-02-14,2025-02-15,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
336,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-02-17,2025-02-18,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
337,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-02-19,2025-02-20,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
338,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-02-21,2025-02-22,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
339,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-02-23,2025-02-24,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
340,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-02-25,2025-02-26,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
341,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-01-18,2025-01-19,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
342,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-01-20,2025-01-21,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
343,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-01-22,2025-01-23,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
344,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-01-24,2025-01-25,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
345,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-01-26,2025-01-27,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
346,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-01-28,2025-01-29,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
347,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-01-30,2025-01-31,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
348,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-02-01,2025-02-02,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
349,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-02-03,2025-02-04,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
350,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-02-05,2025-02-06,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
351,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-02-07,2025-02-08,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
352,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-02-09,2025-02-10,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
353,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-02-11,2025-02-12,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
354,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-02-13,2025-02-14,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
355,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-02-15,2025-02-16,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
356,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-02-18,2025-02-19,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
357,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-02-20,2025-02-21,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
358,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-02-22,2025-02-23,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
359,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-02-24,2025-02-25,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
360,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-02-26,2025-02-27,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
361,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-01-19,2025-01-20,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
362,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-01-21,2025-01-22,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
363,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-01-23,2025-01-24,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
364,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-01-25,2025-01-26,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
365,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-01-27,2025-01-28,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
366,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-01-29,2025-01-30,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
367,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-01-31,2025-02-01,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
368,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-02-02,2025-02-03,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
369,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-02-04,2025-02-05,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
370,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-02-06,2025-02-07,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
371,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-02-08,2025-02-09,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
372,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-02-10,2025-02-11,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
373,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-02-12,2025-02-13,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
374,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-02-14,2025-02-15,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
375,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-02-16,2025-02-17,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
376,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-02-19,2025-02-20,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
377,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-02-21,2025-02-22,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
378,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-02-23,2025-02-24,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
379,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-02-25,2025-02-26,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
380,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-02-27,2025-02-28,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
381,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-01-20,2025-01-21,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
382,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-01-22,2025-01-23,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
383,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-01-24,2025-01-25,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
384,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-01-26,2025-01-27,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
385,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-01-28,2025-01-29,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
386,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-01-30,2025-01-31,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
387,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-02-01,2025-02-02,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
388,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-02-03,2025-02-04,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
389,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-02-05,2025-02-06,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
390,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-02-07,2025-02-08,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
391,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-02-09,2025-02-10,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
392,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-02-11,2025-02-12,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
393,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-02-13,2025-02-14,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
394,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-02-15,2025-02-16,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
395,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-02-17,2025-02-18,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
396,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-02-20,2025-02-21,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
397,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-02-22,2025-02-23,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
398,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-02-24,2025-02-25,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
399,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-02-26,2025-02-27,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
400,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-02-28,2025-03-01,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
401,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-01-21,2025-01-22,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
402,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-01-23,2025-01-24,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
403,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-01-25,2025-01-26,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
404,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-01-27,2025-01-28,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
405,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-01-29,2025-01-30,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
406,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-01-31,2025-02-01,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
407,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-02-02,2025-02-03,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
408,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-02-04,2025-02-05,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
409,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-02-06,2025-02-07,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
410,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-02-08,2025-02-09,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
411,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-02-10,2025-02-11,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
412,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-02-12,2025-02-13,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
